Region,Site,Species,Responsible_Researcher,Patch_id,Dominate_patch_species,Start_date_2013,End_date_2013,Beging_season_vasc_2013,End_season_vasc_2013,HWT_begin_season_2013,HWT_end_season_2013,Capitula_weight_2013_g,No_capitula_2013,Stem_weight_2013_g_per_3cm,Area_2013,Patch_coord_lat,Patch_coord_lon,bulk_dens_kg_per_m_3_2013,LI13_wire1,LI13_wire2,LI13_wire3,LI13_wire4,LI13_wire5,LI13_wire6,LI13_wire7,LI13_wire8,prod_2013_wire1_g_per_m2_yr,prod_2013_wire2_g_per_m2_yr,prod_2013_wire3_g_per_m2_yr,prod_2013_wire4_g_per_m2_yr,prod_2013_wire5_g_per_m2_yr,prod_2013_wire6_g_per_m2_yr,prod_2013_wire7_g_per_m2_yr,prod_2013_wire8_g_per_m2_yr,second_year_start_2014,second_year_end_2014,Beging_season_vasc_2014,End_season_vasc_2014,HWT_begin_season_2014,HWT_end_season_2014,Capitula_weight_2014,No_capitula_2014,Stem_weight_2014,Area_2014,bulk_dens_kg_per_m_3_2014,LI14_wire1,LI14_wire2,LI14_wire3,LI14_wire4,prod_2014_wire1_g_per_m2_yr,prod_2014_wire2_g_per_m2_yr,prod_2014_wire3_g_per_m2_yr,prod_2014_wire4_g_per_m2_yr,third_year_start_2015,third_year_end_2015,Beging_season_vasc_2015,End_season_vasc_2015,HWT_begin_season_2015,HWT_end_season_2015,Capitula_weight_2015,No_capitula_2015,Stem_weight_2015,Area_2015,iso_18O_2013,iso_13C_2013,iso_13C_2014,iso_18O_2014,element_comment,element_sampling_year,N_per,C_per,Al_mg_kg,B_mg_kg,Ca_per,Cd_mg_kg,Cr_mg_kg,Cu_mg_kg,Fe_mg_kg,K_per,Mg_per,Mn_mg_kg,Na__mg_kg,Ni_mg_kg,P_per,Zn_mg_kg,orgOrder,temp13,temp14,temp15,evap13,evap14,evap15,precip13,precip14,precip15,norain13.mean,norain14.mean,norain15.mean,norain13.max,norain14.max,norain15.max,par13,par14,par15,googlemap_elevation_masl,ndep_Lamarque2013,LI13,LI14,Prod13,Prod14,days2013,days2014,prod_per_day2013,prod_per_day2014,LI_per_day2013,LI_per_day2014,BD13,BD14,num.den13,num.den14,ndep_Lam13,CN,NP,HWT13,HWT14,cover13,cover14,prec_d13,prec_d14,par_d13,par_d14,ev_d13,ev_d14
Norway (central),Tydal,S.magellanicum,"Hans K. Stenøien, Kjell I. Flatberg",3,"Moss: S. magellanicum, (S. russowii,) Grass/sedges: Eriophorum vaginatum, Shrub: Calluna vulgaris, Betula nana, (Empetrum nigrum),Herbs: Rubus chamaemorus",2013-06-13,2013-11-06,25,15,,7,2195,130,4.666,78.5,63.02698,11.39666,19.81316348,21,12,3,,,,,,416.0764331,237.7579618,59.43949045,,,,,,2014-06-05,2014-09-25,20,20,18,12,1.9486,60,3.3994,78.5,14.43481953,11,2,1,,158.7830149,28.86963907,14.43481953,,,,,,,,,,,,20.21263278,-27.33622272,,,,2014,0.539,47.897,295,40,0.13,0.07,1.4,2.22,278,0.3,0.126,62,881,0.25,0.023,26,636,8.85,12.23,,298.706,316.695,,630.544,482.7807997,,2.5238,2.2222,,8,7,,733.5037921,772.4086455,,647.951,0.292,12,4.66666666666667,237.757961783333,67.3624911666667,146,112,1.6284791902968,0.601450813988095,0.082191780821918,0.041666666666667,19.81316348,14.43481953,1.65605095541401,0.764331210191083,0.292,88.8627087198516,23.4347826086957,7,15,20,20,4.31879452054794,4.31054285446429,5.0239985760274,6.89650576339286,2.04593150684932,2.82763392857143
Norway (central),Tydal,S.fuscum,"Hans K. Stenøien, Kjell I. Flatberg",4,"Moss: S. fuscum, S. rubellum, Racomitrium lanuginosum, Grass/sedges: Eriophorum vaginatum, Shrub: Calluna vulgaris, (Betula nana),Herbs:  Rubus chamaemorus,",2013-06-13,2013-11-06,60,60,,28,3927,450,8.955,78.5,63.0807,11.40076,38.02547771,18,3,5,,,,,,684.4585987,114.0764331,190.1273885,,,,,,2014-06-05,2014-09-25,60,60,,31,3.5918,300,7.344,78.5,31.18471338,2,0,0,,62.36942675,0,0,,,,,,,,,,,,20.6238806,-27.82134476,,,,2014,0.635,47.893,418,11,0.132,0.06,1.85,2.09,394,0.362,0.13,34,1016,0.64,0.027,20,637,8.85,12.23,,298.706,316.695,,630.544,482.7807997,,2.5238,2.2222,,8,7,,733.5037921,772.4086455,,422.48,0.292,8.66666666666667,0.666666666666667,329.5541401,20.7898089166667,146,112,2.25722013767123,0.18562329389881,0.059360730593607,0.005952380952381,38.02547771,31.18471338,5.73248407643312,3.82165605095541,0.292,75.4220472440945,23.5185185185185,28,31,60,60,4.31879452054794,4.31054285446429,5.0239985760274,6.89650576339286,2.04593150684932,2.82763392857143
Norway (central),Tydal,S.fuscum,"Hans K. Stenøien, Kjell I. Flatberg",5,"Moss: S. fuscum, Grass/sedges: Eriophorum vaginatum, Shrub: Calluna vulgaris, Empetrum nigrum, (Betula nana),Herbs: Rubus chamaemorus",2013-06-13,2013-11-06,45,50,,70,4726,600,14.927,78.5,63.07953,11.39839,63.38428875,2,9,12,,,,,,126.7685775,570.4585987,760.611465,,,,,,2014-06-05,2014-09-25,45,40,45,35,4.5305,600,11.3276,78.5,48.10021231,3,1,0,,144.3006369,48.10021231,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638,8.85,12.23,,298.706,316.695,,630.544,482.7807997,,2.5238,2.2222,,8,7,,733.5037921,772.4086455,,425.115,0.292,7.66666666666667,1.33333333333333,485.946213733333,64.1336164033333,146,112,3.32839872420091,0.572621575029762,0.052511415525114,0.011904761904762,63.38428875,48.10021231,7.64331210191083,7.64331210191083,0.292,,,70,40,47.5,42.5,4.31879452054794,4.31054285446429,5.0239985760274,6.89650576339286,2.04593150684932,2.82763392857143
Norway (central),Tydal,S.fuscum,"Hans K. Stenøien, Kjell I. Flatberg",6,"Moss: S. fuscum, (S. rubellum, Racomitrium lanuginosum), Grass/sedges: Eriophorum vaginatum, Shrub: Calluna vulgaris,Herbs:  Rubus chamaeomorus, Lichens: Cladonia rangiferina, C. mitis",2013-06-13,2013-11-06,45,50,,25,2890,450,9.99,78.5,63.07853,11.39401,42.42038217,5,5,9,,,,,,212.1019108,212.1019108,381.7834395,,,,,,2014-06-05,2014-09-25,60,50,40,29,3.7385,400,11.6029,78.5,49.26921444,1,5,6,,49.26921444,246.3460722,295.6152866,,,,,,,,,,,,21.48254932,-27.1424638,,,,2014,0.544,48.022,168,9,0.116,0.03,0.73,1.45,165,0.321,0.127,16,1087,0.43,0.025,21,639,8.85,12.23,,298.706,316.695,,630.544,482.7807997,,2.5238,2.2222,,8,7,,733.5037921,772.4086455,,427.805,0.292,6.33333333333333,4,268.662420366667,197.076857746667,146,112,1.84015356415525,1.75961480130952,0.04337899543379,0.035714285714286,42.42038217,49.26921444,5.73248407643312,5.09554140127389,0.292,88.2757352941176,21.76,25,34.5,47.5,55,4.31879452054794,4.31054285446429,5.0239985760274,6.89650576339286,2.04593150684932,2.82763392857143
Norway (central),Tydal,S.magellanicum,"Hans K. Stenøien, Kjell I. Flatberg",7,"Moss: S. magellanicum, S. papillosum, Grass/sedges: Eriophorum vaginatum, (Carex rariflora),Shrub: Calluna vulgaris???",2013-06-13,2013-11-06,30,30,,2,1343,80,2.17,78.5,63.07926,11.39211,9.214437367,23,15,10,,,,,,211.9320594,138.2165605,92.14437367,,,,,,2014-06-05,2014-09-25,35,20,15,6,1.5915,100,3.5632,78.5,15.13036093,4,1,0,,60.52144374,15.13036093,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,8.85,12.23,,298.706,316.695,,630.544,482.7807997,,2.5238,2.2222,,8,7,,733.5037921,772.4086455,,430.006,0.292,16,1.66666666666667,147.430997856667,25.2172682233333,146,112,1.00980135518265,0.225154180565476,0.10958904109589,0.014880952380952,9.214437367,15.13036093,1.01910828025478,1.27388535031847,0.292,,,2,10.5,30,27.5,4.31879452054794,4.31054285446429,5.0239985760274,6.89650576339286,2.04593150684932,2.82763392857143
Norway (central),Tydal,S.fuscum,"Hans K. Stenøien, Kjell I. Flatberg",8,"Moss: S. fuscum, Racomitrium lanuginosum, Grass/sedges: Eriophorum vaginatum, Shrub: Calluna vulgaris, Andromeda polifolia, (Betula nana) , Herbs:  Rubus chamaemorus,) Lichens: Cladonia arbuscula, C. mitis",2013-06-13,2013-11-06,50,55,,62,3564,500,6.316,78.5,63.07939,11.39204,26.81953291,7,1,4,,,,,,187.7367304,26.81953291,107.2781316,,,,,,2014-06-05,2014-09-25,45,40,45,23,6.8444,400,10.113,78.5,42.94267516,6,1,1,,257.656051,42.94267516,42.94267516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641,8.85,12.23,,298.706,316.695,,630.544,482.7807997,,2.5238,2.2222,,8,7,,733.5037921,772.4086455,,429.94,0.292,4,2.66666666666667,107.278131636667,114.51380044,146,112,0.734781723538813,1.02244464678571,0.027397260273973,0.023809523809524,26.81953291,42.94267516,6.36942675159236,5.09554140127389,0.292,,,62,34,52.5,42.5,4.31879452054794,4.31054285446429,5.0239985760274,6.89650576339286,2.04593150684932,2.82763392857143
Norway (central),Tydal,S.magellanicum,"Hans K. Stenøien, Kjell I. Flatberg",9,"Moss: S. magellanicum, S. rubellum, Grass/sedges: Eriophorum vaginatum, Trichophorum cespitosum,Shrub: Calluna vulgaris, (Andromeda polifolia)",2013-06-13,2013-11-06,40,50,,17,1789,120,4.048,78.5,63.07899,11.39236,17.18895966,5,3,12,,,,,,85.9447983,51.56687898,206.2675159,,,,,,2014-06-05,2014-09-25,50,50,24,20,1.4551,50,3.0421,78.5,12.91762208,2,5,-1,,25.83524416,64.5881104,-12.91762208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642,8.85,12.23,,298.706,316.695,,630.544,482.7807997,,2.5238,2.2222,,8,7,,733.5037921,772.4086455,,430,0.292,6.66666666666667,2,114.593064393333,25.83524416,146,112,0.784884002694064,0.230671822857143,0.045662100456621,0.017857142857143,17.18895966,12.91762208,1.52866242038217,0.636942675159236,0.292,,,17,22,45,50,4.31879452054794,4.31054285446429,5.0239985760274,6.89650576339286,2.04593150684932,2.82763392857143
Norway (central),Hemne,S.magellanicum,"Hans K. Stenøien, Kjell I. Flatberg",1,"Moss: S. magellanicum, (S. rubellum, Dicranum leioneuron, Polytrichum strictum,) Grass/sedges: Eriophorum vaginatum, Shrub:  (Betula nana, Vaccinium uliginosum,) Andromeda polifolia, Herbs: Rubus chamaemorus",2013-06-18,2013-10-30,40,30,,19,2806,,4.788,78.5,63.21521,9.01878,20.33121019,9,15,11,,,,,,182.9808917,304.9681529,223.6433121,,,,,,2014-06-10,2014-10-01,35,30,27,19,2.0121,200,4.4922,78.5,19.07515924,0,,1,,0,,19.07515924,,,,,,,,,,,,22.98363785,-28.98041016,,,,2014,0.515,47.709,275,49,0.13,0.05,2.32,2.79,288,0.312,0.148,50,1839,0.86,0.022,17,643,10.73,13.42,,311.914,344.673,,620.583,503.9542557,,2.3333,2.7333,,7,8,,681.2484685,753.2880348,,49.627,0.299,11.6666666666667,0.5,237.197452233333,9.53757962,134,113,1.77013024054726,0.084403359469027,0.087064676616915,0.004424778761062,20.33121019,19.07515924,,2.54777070063694,0.299,92.6388349514563,23.4090909090909,19,23,35,32.5,4.63121641791045,4.45977217433628,5.08394379477612,6.66626579469027,2.32771641791045,3.05020353982301
Norway (central),Hemne,S.magellanicum,"Hans K. Stenøien, Kjell I. Flatberg",2,"Moss: S. magellanicum, (S. papillosum, S. rubellum) Grass/sedges: Eriophorum vaginatum, Shrub: Calluna vulgaris, Andromeda polifolia,Herbs: Rubus chamaemorus,",2013-06-18,2013-10-30,35,35,,11,2120,200,3.734,78.5,63.21509,9.01931,15.85562633,10,10,12,,,,,,158.5562633,158.5562633,190.2675159,,,,,,2014-06-10,2014-10-01,45,40,26,10,2.3867,100,4.4979,78.5,19.09936306,4,4,7,,76.39745223,76.39745223,133.6955414,,,,,,,,,,,,22.75151745,-29.2707526,,,,2014,0.483,47.511,224,10,0.118,0.02,1.32,1.75,221,0.301,0.152,37,1484,0.62,0.024,10,644,10.73,13.42,,311.914,344.673,,620.583,503.9542557,,2.3333,2.7333,,7,8,,681.2484685,753.2880348,,49.03,0.299,10.6666666666667,5,169.126680833333,95.4968152866667,134,113,1.26213940920398,0.845104560058997,0.079601990049751,0.04424778761062,15.85562633,19.09936306,2.54777070063694,1.27388535031847,0.299,98.3664596273292,20.125,11,18,35,42.5,4.63121641791045,4.45977217433628,5.08394379477612,6.66626579469027,2.32771641791045,3.05020353982301
Norway (central),Hemne,S.fuscum,"Hans K. Stenøien, Kjell I. Flatberg",3,"Moss: S. fuscum, (S. rubellum,) Grass/sedges: Eriophorum vaginatum, Shrub: Calluna vulgaris, Empetrum nigrum, (Pinus sylvestris), Herbs: Rubus chamaemorus",2013-06-18,2013-10-30,40,30,,40,3584,500,6.958,78.5,63.21474,9.02001,29.54564756,20,16,10,,,,,,590.9129512,472.7303609,295.4564756,,,,,,2014-06-10,2014-10-01,35,45,44,33,3.2969,250,7.2724,78.5,30.88067941,7,10,10,,216.1647558,308.8067941,308.8067941,,,,,,,,,,,,22.78456504,-26.80410162,,,,2014,0.549,48.171,124,11,0.056,0.05,0.84,1.9,167,0.274,0.092,10,1810,0.4,0.026,7,645,10.73,13.42,,311.914,344.673,,620.583,503.9542557,,2.3333,2.7333,,7,8,,681.2484685,753.2880348,,48.521,0.299,15.3333333333333,9,453.033262566667,277.926114666667,134,113,3.38084524303483,2.45952313864307,0.114427860696517,0.079646017699115,29.54564756,30.88067941,6.36942675159236,3.18471337579618,0.299,87.7431693989071,21.1153846153846,40,38.5,35,40,4.63121641791045,4.45977217433628,5.08394379477612,6.66626579469027,2.32771641791045,3.05020353982301
Norway (central),Hemne,S.fuscum,"Hans K. Stenøien, Kjell I. Flatberg",4,"Moss: S. fuscum, (S. rubellum,) Grass/sedges: Eriophorum vaginatum, Shrub: Calluna vulgaris, Betula nana,   (Pinus juv.),Herbs: Rubus chamaemorus, Narthecium ossifragum, Drosera rotundifolia Lichens: (Cladonia arbuscula, C. rangiferina)",2013-06-18,2013-10-30,40,50,,28,2526,450,7.739,78.5,63.21448,9.02118,32.86199575,6,6,5,,,,,,197.1719745,197.1719745,164.3099788,,,,,,2014-06-10,2014-10-01,60,60,36,22,3.6854,400,8.6428,78.5,36.69978769,10,6,1,,366.9978769,220.1987261,36.69978769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646,10.73,13.42,,311.914,344.673,,620.583,503.9542557,,2.3333,2.7333,,7,8,,681.2484685,753.2880348,,47.195,0.299,5.66666666666667,5.66666666666667,186.217975933333,207.965463563333,134,113,1.38968638756219,1.84040233241888,0.04228855721393,0.050147492625369,32.86199575,36.69978769,5.73248407643312,5.09554140127389,0.299,,,28,29,45,60,4.63121641791045,4.45977217433628,5.08394379477612,6.66626579469027,2.32771641791045,3.05020353982301
Norway (central),Hemne,S.magellanicum,"Hans K. Stenøien, Kjell I. Flatberg",5,"Moss: S. magellanicum, (S. papillosum, S. tenellum,) S. rubellum, Grass/sedges: Trichophorum cespitosum,Eriophorum vaginatum, Shrub:  Andromeda polifolia, Herbs: Rubus chamaemorus",2013-06-18,2013-10-30,40,40,,14,2563,150,5.304,78.5,63.21423,9.02456,22.52229299,8,9,13,,,,,,180.1783439,202.7006369,292.7898089,,,,,,2014-06-10,2014-10-01,50,55,22,17,3.2698,200,6.3236,78.5,26.85180467,10,8,1,,268.5180467,214.8144374,26.85180467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647,10.73,13.42,,311.914,344.673,,620.583,503.9542557,,2.3333,2.7333,,7,8,,681.2484685,753.2880348,,44.637,0.299,10,6.33333333333333,225.2229299,170.06142959,134,113,1.68076813358209,1.50496840345133,0.074626865671642,0.056047197640118,22.52229299,26.85180467,1.91082802547771,2.54777070063694,0.299,,,14,19.5,40,52.5,4.63121641791045,4.45977217433628,5.08394379477612,6.66626579469027,2.32771641791045,3.05020353982301
Norway (central),Hemne,S.fuscum,"Hans K. Stenøien, Kjell I. Flatberg",6,"Moss: S. fuscum, Aulacomnium palustre, Grass/sedges: Eriophorum vaginatum, Shrub: Calluna vulgaris, Empetrum nigrum,Herbs: (Rubus chamaemorus, Drosera rotundifolia)",2013-06-18,2013-10-30,60,50,,30,2795,600,4.829,78.5,63.21375,9.02617,20.50530786,,5,,,,,,,,102.5265393,,,,,,,2014-06-10,2014-10-01,45,40,37,43,4.4751,350,5.8159,78.5,24.69596603,5,7,1,,123.4798301,172.8717622,24.69596603,,,,,,,,,,,,22.33042489,-28.10819906,,,,2014,0.525,47.947,176,12,0.11,0.02,1.16,2.64,260,0.267,0.139,66,1379,0.95,0.022,14,648,10.73,13.42,,311.914,344.673,,620.583,503.9542557,,2.3333,2.7333,,7,8,,681.2484685,753.2880348,,44.513,0.299,5,4.33333333333333,102.5265393,107.015852776667,134,113,0.76512342761194,0.947042944926254,0.037313432835821,0.03834808259587,20.50530786,24.69596603,7.64331210191083,4.45859872611465,0.299,91.3276190476191,23.8636363636364,30,40,55,42.5,4.63121641791045,4.45977217433628,5.08394379477612,6.66626579469027,2.32771641791045,3.05020353982301
Norway (central),Hemne,S.fuscum,"Hans K. Stenøien, Kjell I. Flatberg",7,"Moss: S. fuscum, Pleurozium schreberi, Grass/sedges: Eriophorum vaginatum, Shrub: Empetrum nigrum, Calluna vulgaris, Herbs: Rubus chamemorus, (Drosera rotundifolia)",2013-06-18,2013-10-30,55,60,,32,2539,300,5.244,78.5,63.21442,9.0258,22.26751592,11,5,10,,,,,,244.9426752,111.3375796,222.6751592,,,,,,2014-06-10,2014-10-01,40,40,43,34,3.5824,300,5.4653,78.5,23.20721868,9,3,7,,208.8649682,69.62165605,162.4505308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,10.73,13.42,,311.914,344.673,,620.583,503.9542557,,2.3333,2.7333,,7,8,,681.2484685,753.2880348,,43.328,0.299,8.66666666666667,6.33333333333333,192.985138,146.979051683333,134,113,1.44018759701493,1.30069957241888,0.064676616915423,0.056047197640118,22.26751592,23.20721868,3.82165605095541,3.82165605095541,0.299,,,32,38.5,57.5,40,4.63121641791045,4.45977217433628,5.08394379477612,6.66626579469027,2.32771641791045,3.05020353982301
Norway (central),Hemne,S.magellanicum,"Hans K. Stenøien, Kjell I. Flatberg",8,"Moss: S. magellanicum, (S. rubellum), Grass/sedges: Eriophorum vaginatum, Trichophorum cespitosum, Shrub: Calluna vulgaris, (Betula nana, ) Andromeda polifolia, Herbs: (Rubus chamaemorus, Drosera rotundifolia)",2013-06-18,2013-10-30,35,,,,,,,78.5,63.21634,9.02212,,,,,,,,,,,,,,,,,,2014-06-10,2014-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,10.73,13.42,,311.914,344.673,,620.583,503.9542557,,2.3333,2.7333,,7,8,,681.2484685,753.2880348,,44.806,0.299,,,,,134,113,,,,,,,,,0.299,,,,,35,,4.63121641791045,4.45977217433628,5.08394379477612,6.66626579469027,2.32771641791045,3.05020353982301
"Canada, ON (N)",Moe Moss,S.fuscum,Lorna Harris,A,"Sphagnum fuscum, Vaccinium oxycoccos, Eriophorum vaginatum, Chamaedaphne calyculata",2013-06-22,2013-10-11,,,41.8,41.8,592,157,1.438,78.5,52.696969,-83.950642,6.106157113,,16,6,,,,,,,97.6985138,36.63694268,,,,,,2014-06-04,2014-10-11,,,27.3,,1300,173,2.998,78.5,12.73036093,8,3,6,,101.8428875,38.1910828,76.38216561,,,,,,,,,,,,,,,,,2014,0.742,47.986,54,16,0.205,0.05,0.38,5.2,25,0.429,0.071,411,119,0.61,0.049,22,653,13.4,12.8,,356.926,408.35,,316.892,376.0984954,,2.1739,2.1481,,6,6,,797.220119,936.9937372,,88,0.217,11,5.66666666666667,67.16772824,72.13871197,111,129,0.605114668828829,0.559214821472868,0.099099099099099,0.043927648578811,6.106157113,12.73036093,2,2.20382165605096,0.217,64.6711590296496,15.1428571428571,41.8,27.3,,,2.85488288288288,2.9154922124031,7.18216323423423,7.26351734263566,3.21554954954955,3.16550387596899
"Canada, ON (N)",Moe Moss,S.fuscum,Lorna Harris,B,"Sphagnum fuscum, Andromeda polifoliavar.glaucophylla, Vaccinium oxycoccos, Chamaedaphne calyculata",2013-06-22,2013-10-11,,,41.8,41.8,290,123,2.079,78.5,52.696969,-83.950642,8.828025478,4,9,5,,,,,,35.31210191,79.4522293,44.14012739,,,,,,2014-06-04,2014-10-11,,,27.3,,1007,162,5.511,78.5,23.40127389,4,4,15,,93.60509554,93.60509554,351.0191083,,,,,,,,,,,,,,-28.2182,18.2774,,,,,,,,,,,,,,,,,,,654,13.4,12.8,,356.926,408.35,,316.892,376.0984954,,2.1739,2.1481,,6,6,,797.220119,936.9937372,,88,0.217,6,7.66666666666667,52.9681528666667,179.40976646,111,129,0.477190566366366,1.39077338341085,0.054054054054054,0.059431524547804,8.828025478,23.40127389,1.56687898089172,2.06369426751592,0.217,,,41.8,27.3,,,2.85488288288288,2.9154922124031,7.18216323423423,7.26351734263566,3.21554954954955,3.16550387596899
"Canada, ON (N)",Moe Moss,S.fuscum,Lorna Harris,C,"Sphagnum fuscum, Vaccinium oxycoccos, Chamaedaphne calyculata, Kalmia polifolia",2013-06-22,2013-10-11,,,29,29,284,159,1.246,78.5,52.696969,-83.950642,5.290870488,,,,,,,,,,,,,,,,,2014-06-04,2014-10-11,,,19.7,,834,152,3.203,78.5,13.60084926,8,3,14,,108.8067941,40.80254777,190.4118896,,,,,,,,,,,,,,,,,2014,0.68,48.197,54,14,0.211,0.07,0.41,15.78,50,0.43,0.061,233,140,0.6,0.041,26,655,13.4,12.8,,356.926,408.35,,316.892,376.0984954,,2.1739,2.1481,,6,6,,797.220119,936.9937372,,88,0.217,,8.33333333333333,,113.34041049,111,129,,0.878607833255814,,0.064599483204134,5.290870488,13.60084926,2.02547770700637,1.93630573248408,0.217,70.8779411764706,16.5853658536585,29,19.7,,,2.85488288288288,2.9154922124031,7.18216323423423,7.26351734263566,3.21554954954955,3.16550387596899
"Canada, ON (N)",Moe Moss,S.fuscum,Lorna Harris,D,"Sphagnum fuscum, Chamaedaphne calyculata, Vaccinium oxycoccos, Andromeda polifoliavar.glaucophylla",2013-06-22,2013-10-11,,,34.8,34.8,565,186,2.057,78.5,52.696969,-83.950642,8.734607219,15,1,15,,,,,,131.0191083,8.734607219,131.0191083,,,,,,2014-06-04,2014-10-11,,,16,,954,168,4.008,78.5,17.01910828,2,9,8,,34.03821656,153.1719745,136.1528662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656,13.4,12.8,,356.926,408.35,,316.892,376.0984954,,2.1739,2.1481,,6,6,,797.220119,936.9937372,,88,0.217,10.3333333333333,6.33333333333333,90.2576079396667,107.787685753333,111,129,0.81313160306006,0.835563455452196,0.093093093093093,0.049095607235142,8.734607219,17.01910828,2.36942675159236,2.14012738853503,0.217,,,34.8,16,,,2.85488288288288,2.9154922124031,7.18216323423423,7.26351734263566,3.21554954954955,3.16550387596899
"Canada, ON (N)",Moe Moss,S.magellanicum,Lorna Harris,E,"Sphagnum magellanicum, Vaccinium oxycoccos, Andromeda polifoliavar.glaucophylla, Carex oligosperma",2013-06-22,2013-10-11,,,14.5,14.5,336,24,0.82,78.5,52.696969,-83.950642,3.481953291,-2,15,9,,,,,,-6.963906582,52.22929936,31.33757962,,,,,,2014-06-04,2014-10-11,,,-0.5,,1049,54,1.557,78.5,6.611464968,14,13,17,,92.56050955,85.94904459,112.3949045,,,,,,,,,,,,,,-28.7537,15.811,,2014,0.787,47.614,145,36,0.272,0.1,0.58,12.66,336,0.34,0.065,119,280,0.63,0.04,27,657,13.4,12.8,,356.926,408.35,,316.892,376.0984954,,2.1739,2.1481,,6,6,,797.220119,936.9937372,,88,0.217,7.33333333333333,14.6666666666667,25.5343241326667,96.96815288,111,129,0.23003895615015,0.751691107596899,0.066066066066066,0.113695090439276,3.481953291,6.611464968,0.305732484076433,0.687898089171974,0.217,60.5006353240152,19.675,14.5,-0.5,,,2.85488288288288,2.9154922124031,7.18216323423423,7.26351734263566,3.21554954954955,3.16550387596899
"Canada, ON (N)",Moe Moss,S.magellanicum,Lorna Harris,F,Mixed moss species and flooded early/late season - not suitable for moss wires,2013-06-22,2013-10-11,46.4,,7.7,7.7,,,,78.5,52.696969,-83.950642,,7,7,19,,,,,,,,,,,,,,2014-06-04,2014-10-11,,,-1.3,,,,,,,1,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658,13.4,12.8,,356.926,408.35,,316.892,376.0984954,,2.1739,2.1481,,6,6,,797.220119,936.9937372,,88,0.217,11,4.33333333333333,,,111,129,,,0.099099099099099,0.03359173126615,,,,,0.217,,,7.7,-1.3,46.4,,2.85488288288288,2.9154922124031,7.18216323423423,7.26351734263566,3.21554954954955,3.16550387596899
"Canada, ON (N)",Moe Moss,S.magellanicum,Lorna Harris,G,Mixed moss species and flooded early/late season - not suitable for moss wires,2013-06-22,2013-10-11,55.6,,7.7,7.7,,,,78.5,52.696969,-83.950642,,19,3,12,,,,,,,,,,,,,,2014-06-04,2014-10-11,,,-1.3,,,,,,,8,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659,13.4,12.8,,356.926,408.35,,316.892,376.0984954,,2.1739,2.1481,,6,6,,797.220119,936.9937372,,88,0.217,11.3333333333333,15,,,111,129,,,0.102102102102102,0.116279069767442,,,,,0.217,,,7.7,-1.3,55.6,,2.85488288288288,2.9154922124031,7.18216323423423,7.26351734263566,3.21554954954955,3.16550387596899
"Canada, ON (N)",Moe Moss,S.magellanicum,Lorna Harris,H,Mixed moss species and flooded early/late season - not suitable for moss wires,2013-06-22,2013-10-11,37.5,,7.7,7.7,,,,78.5,52.696969,-83.950642,,-3,7,14,,,,,,,,,,,,,,2014-06-04,2014-10-11,,,-1.3,,,,,,,1,10,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,13.4,12.8,,356.926,408.35,,316.892,376.0984954,,2.1739,2.1481,,6,6,,797.220119,936.9937372,,88,0.217,6,11.3333333333333,,,111,129,,,0.054054054054054,0.087855297157623,,,,,0.217,,,7.7,-1.3,37.5,,2.85488288288288,2.9154922124031,7.18216323423423,7.26351734263566,3.21554954954955,3.16550387596899
"Canada, ON (N)",Moe bog,S.fuscum,Lorna Harris,A,"Sphagnum fuscum, Rhododendron groenlandicum, Chamaedaphne calyculata",,,,,,,,,,78.5,52.693756,-83.945183,,,,,,,,,,,,,,,,,,2014-06-01,2014-10-12,,,17.9,17.9,1013,102,4.068,78.5,17.27388535,7,7,1,,120.9171975,120.9171975,17.27388535,,,,,,,,,,,,,,,,,2014,0.703,47.693,72,16,0.126,0.05,0.21,6.1,80,0.497,0.043,104,174,0.43,0.034,18,661,,12.74,,,416.877,,,404.8487829,,,2.1071,,,6,,,956.8326098,,90.949,0.217,,5,,86.3694267833333,,133,,0.649394186340852,,0.037593984962406,,17.27388535,,1.29936305732484,0.217,67.8421052631579,20.6764705882353,,17.9,,,,3.0439758112782,,7.19423014887218,,3.13441353383459
